5,50023,Maść przeciw odmrożeniom do użytku farmaceutycznego
5,50110,Materiały do plombowania zębów
5,50114,Materiały opatrunkowe, medyczne
5,50196,Mazidła
5,50381,Mączka rybna do celów farmaceutycznych
5,50144,Mąka do celów farmaceutycznych
5,50190,Mąka z siemienia lnianego do celów farmaceutycznych
5,50182,Mech irlandzki do celów medycznych
5,50210,Mentol
5,50463,Mięso liofilizowane przystosowane do celów medycznych
5,50201,Mięta do celów farmaceutycznych
5,50382,Mineralne suplementy diety
5,50316,Mleczko pszczele do celów farmaceutycznych
5,50300,Mleko migdałowe do celów farmaceutycznych
5,50145,Mleko w proszku dla niemowląt
5,50392,Moleskin do celów medycznych
5,50471,Mydła antybakteryjne
5,50479,Mydła dezynfekujące
5,50480,Mydła lecznicze
5,50208,Nalewki do celów medycznych
5,50148,Napary lecznicze
5,50332,Napoje stosowane w lecznictwie
5,50188,Napoje z mleka słodowego do celów medycznych
5,50223,Narkotyki
5,50125,Narkotyki do celów medycznych
5,50087,Obroże przeciwpasożytnicze dla zwierząt
5,50299,Octan glinu do celów farmaceutycznych
5,50291,Octany do celów farmaceutycznych
5,50364,Odczynniki chemiczne do celów medycznych lub weterynaryjnych
5,50400,Odświeżacze do ubrań i tkanin
5,50384,Odżywcze suplementy diety
5,50070,Okłady
5,50271,Okłady gorczycowe
5,50391,Okrągłe podkładki na odciski stóp
5,50172,Olej gorczycowy do celów medycznych
5,50344,Olej rycynowy do celów medycznych
5,50308,Olejek kamforowy do celów medycznych
5,50283,Olejek terpentynowy do celów farmaceutycznych
5,50018,Olejek z kopru do celów leczniczych
5,50167,Olejki lecznicze
5,50267,Opaski barkowe do celów chirurgicznych
5,50226,Opiaty
5,50227,Opium
5,50228,Opodeldok [maść mydlano-kamforowa]
5,50248,Osocze krwi
5,50469,Owadobójcze szampony dla zwierząt
5,50470,Owadobójcze weterynaryjne środki do mycia
5,50237,Papier do okładów gorczycowych
5,50437,Papier odczynnikowy do celów medycznych
5,50464,Papier odczynnikowy do celów weterynaryjnych
5,50286,Papier przeciwmolowy
5,50081,Papierosy beztytoniowe do celów medycznych
5,50205,Paski siarkowe do dezynfekcji
5,50214,Pastylki do ssania do celów farmaceutycznych
5,50445,Pasza lecznicza dla zwierząt
5,50231,Pektyna do celów farmaceutycznych
5,50242,Pepsyny do celów farmaceutycznych
5,50180,Peptony do celów farmaceutycznych
5,50439,Pestycydy
5,50413,Pieluchomajtki dziecięce
5,50351,Pieluchy dla osób cierpiących na inkontynencję
5,50440,Pieluchy dla zwierząt
5,50412,Pieluszki dla niemowląt
5,50266,Pijawki do celów medycznych
5,50019,Plastry
5,50294,Plastry do celów medycznych
5,50486,Plastry z nikotyną do użytku jako pomoc w rzucaniu palenia
5,50073,Płótno opatrunkowe do celów medycznych
5,50191,Płyny do celów farmaceutycznych
5,50220,Płyny do celów weterynaryjnych
5,50383,Płyny do płukania jamy ustnej do celów medycznych
5,50088,Płyny do przemywania oczu
5,50393,Płyny do przemywania pochwy do celów medycznych
5,50036,Podłoża dla kultur bakteryjnych
5,50234,Podpaski higieniczne
5,50207,Pomady do celów medycznych
5,50115,Porcelana na protezy dentystyczne
5,50007,Preparaty albuminowe do celów medycznych
5,50037,Preparaty bakteriologiczne do celów medycznych i weterynaryjnych
5,50039,Preparaty bakteryjne do celów medycznych lub weterynaryjnych
5,50053,Preparaty bizmutowe do celów farmaceutycznych
5,50323,Preparaty chemiczne do celów farmaceutycznych
5,50362,Preparaty chemiczne do celów medycznych
5,50363,Preparaty chemiczne do celów weterynaryjnych
5,50166,Preparaty chemiczne do diagnozowania ciąży
5,50488,Preparaty chemiczne do leczenia chorób roślin zbożowych
5,50222,Preparaty chemiczne do usuwania śnieci zbożowej
5,50288,Preparaty chemiczne do zwalczania chorób winorośli
5,50246,Preparaty chemiczne do zwalczania filoksery
5,50202,Preparaty chemiczne do zwalczania pleśni
5,50077,Preparaty chemiczno-farmaceutyczne
5,50365,Preparaty czyszczące do szkieł kontaktowych
5,50330,Preparaty diagnostyczne
5,50446,Preparaty diagnostyczne do celów weterynaryjnych
5,50402,Preparaty do irygacji do celów medycznych
5,50041,Preparaty do kąpieli do celów medycznych
5,50444,Preparaty do leczenia trądziku
5,50026,Preparaty do niszczenia grzybów powodujących próchnienie drewna
5,50021,Preparaty do niszczenia szkodników
5,50401,Preparaty do odświeżania powietrza
5,50337,Preparaty do odymiania do celów medycznych
5,50275,Preparaty do sterylizacji
5,50272,Preparaty do sterylizacji gleby
5,50193,Preparaty do tępienia larw
5,50195,Preparaty do tępienia ślimaków nagich
5,50120,Preparaty do zwalczania myszy
5,50370,Preparaty enzymatyczne do celów medycznych
5,50371,Preparaty enzymatyczne do celów weterynaryjnych
5,50453,Preparaty farmaceutyczne
5,50239,Preparaty farmaceutyczne do pielęgnacji skóry
5,50241,Preparaty farmaceutyczne przeciw łupieżowi
5,50455,Preparaty fitoterapeutyczne do celów medycznych
5,50467,Preparaty leczące wszawicę [pedikulicydy]
5,50394,Preparaty lecznicze na porost włosów
5,50317,Preparaty medyczne do odchudzania
5,50074,Preparaty na bazie wapna do celów farmaceutycznych
5,50025,Preparaty na hemoroidy
5,50103,Preparaty na odmrożenia
5,50459,Preparaty nutraceutyczne do celów terapeutycznych lub medycznych
5,50229,Preparaty organoterapeutyczne
5,50032,Preparaty przeciw moczeniu się
5,50028,Preparaty przeciw molom
5,50100,Preparaty przeciw oparzeniom słonecznym do celów farmaceutycznych
5,50029,Preparaty przeciwpasożytnicze
5,50390,Preparaty rozszerzające oskrzela
5,50277,Preparaty tamujące krwawienie
5,50045,Preparaty terapeutyczne do kąpieli
5,50116,Preparaty ułatwiające ząbkowanie
5,50287,Preparaty weterynaryjne
5,50090,Preparaty witaminowe
5,50375,Preparaty z pierwiastkami śladowymi dla ludzi i zwierząt
5,50409,Preparaty zawierające aloes do celów farmaceutycznych
5,50411,Preparaty zmniejszające popęd seksualny
5,50321,Produkty uboczne z procesu obróbki ziaren zbóż do celów dietetycznych lub medycznych
5,50426,Propolis do celów farmaceutycznych
5,50065,Proszek kantarydowy
5,50410,Proszek perłowy do celów medycznych
5,50398,Przepaski na oczy do celów medycznych
5,50450,Przeszczepy [żywe tkanki]
5,50091,Przewodniki chemiczne do elektrod elektrokardiografów
5,50252,Pyretrum [proszek]
5,50259,Rad do celów medycznych
5,50096,Radiologiczne substancje kontrastowe do celów medycznych
5,50134,Rozpuszczalniki do usuwania plastrów samoprzylepnych
5,50094,Roztwory do szkieł kontaktowych
5,50162,Siemię lniane do celów farmaceutycznych
5,50013,Skrobia do celów dietetycznych lub farmaceutycznych
5,50203,Słód do celów farmaceutycznych
5,50304,Soda oczyszczona do celów farmaceutycznych
5,50137,Sole do celów medycznych
5,50302,Sole do kąpieli do celów medycznych
5,50042,Sole do kąpieli mineralnych
5,50251,Sole potasowe do celów medycznych
5,50274,Sole sodowe do celów medycznych
5,50224,Sole trzeźwiące
5,50130,Sole wód mineralnych
5,50177,Sperma do sztucznego zapłodnienia
5,50083,Spoiwa do kopyt zwierzęcych
5,50395,Sterydy
5,50010,Stopy metali szlachetnych do celów dentystycznych
5,50276,Strychnina
5,50212,Substancje odżywcze dla mikroorganizmów
5,50258,Substancje radioaktywne do celów medycznych
5,50319,Substancje żrące do celów farmaceutycznych
5,50279,Sulfonamidy [leki]
5,50419,Suplementy diety dla zwierząt
5,50484,Suplementy diety o działaniu kosmetycznym
5,50432,Suplementy diety zawierające alginiany
5,50435,Suplementy diety zawierające białko
5,50424,Suplementy diety zawierające drożdże
5,50429,Suplementy diety zawierające enzymy
5,50430,Suplementy diety zawierające glukozę
5,50434,Suplementy diety zawierające kazeinę
5,50423,Suplementy diety zawierające kiełki pszenicy
5,50431,Suplementy diety zawierające lecytynę
5,50425,Suplementy diety zawierające mleczko pszczele
5,50422,Suplementy diety zawierające olej lniany
5,50427,Suplementy diety zawierające propolis
5,50428,Suplementy diety zawierające pyłek kwiatowy
5,50421,Suplementy diety zawierające siemię lniane
5,50482,Suplementy diety ze sproszkowanymi jagodami acai
5,50483,Suplementy witaminowe w postaci plastrów
5,50209,Surowice
5,50373,Sykatywy [środki osuszające] do celów medycznych
5,50067,Syropy do użytku farmaceutycznego
5,50474,Szampony lecznicze
5,50468,Szampony przeciw wszom
5,50107,Szczepionki
5,50102,Sztyfty kaustyczne
5,50493,Sztyfty łagodzące ból głowy
5,50033,Sztyfty przeciw brodawkom
5,50312,Środki algobójcze
5,50159,Środki bakteriobójcze
5,50118,Środki dezynfekcyjne do celów higienicznych
5,50380,Środki dezynfekcyjne do toalet chemicznych
5,50061,Środki do leczenia oparzeń
5,50051,Środki do mycia bydła [insektycydy]
5,50075,Środki do mycia psów [insektycydy]
5,50189,Środki do mycia zwierząt [insektycydy]
5,50005,Środki do oczyszczania powietrza
5,50218,Środki do tępienia much
5,50289,Środki do tępienia szkodników
5,50104,Środki hemostatyczne w sztyfcie
5,50285,Środki lecznicze przeciw poceniu się
5,50247,Środki lecznicze przeciw poceniu się stóp
5,50098,Środki na odciski
5,50273,Środki nasenne
5,50441,Środki odkażające
5,50076,Środki odstraszające insekty dla psów
5,50178,Środki odstraszające owady
5,50238,Środki przeciw pasożytom
5,50135,Środki przeciw roślinom skrytopłciowym
5,50387,Środki przeciw roztoczom
5,50063,Środki przeciw zrogowaceniom
5,50124,Środki przeciwbólowe
5,50146,Środki przeciwgorączkowe
5,50154,Środki przeciwrobacze
5,50156,Środki przeczyszczające
5,50465,Środki ściągające do celów medycznych
5,50122,Środki trawienne do celów farmaceutycznych
5,50268,Środki uspakajające
5,50152,Środki uspokajające
5,50290,Środki wywołujące pęcherze
5,50389,Środki zmniejszające apetyt do celów medycznych
5,50481,Świeczki do masażu do celów terapeutycznych
5,50418,Tabletki przeciwutleniające
5,50416,Tabletki wspomagające odchudzanie
5,50417,Tabletki wspomagające opalanie
5,50415,Tabletki zmniejszające apetyt
5,50232,Tampony
5,50282,Terpentyna do celów farmaceutycznych
5,50399,Tlen do celów medycznych
5,50165,Tłuszcz dojarski [maść do pielęgnacji wymion oraz skóry ludzkiej]
5,50163,Tłuszcze do celów medycznych
5,50164,Tłuszcze do celów weterynaryjnych
5,50150,Tran
5,50085,Trociczki do odymiania
5,50249,Trucizny
5,50038,Trucizny bakteryjne
5,50216,Trutki na szczury
5,50284,Tymol do celów farmaceutycznych
5,50447,Waciki do celów medycznych
5,50031,Wata antyseptyczna
5,50034,Wata aseptyczna
5,50072,Wata do celów medycznych
5,50176,Wata higroskopijna
5,50339,Wazelina do celów medycznych
5,50056,Węgiel drzewny do celów farmaceutycznych
5,50496,Wielorazowe pieluszki do pływania dla niemowląt
5,50281,Winny kamień do celów farmaceutycznych
5,50378,Wkładki do stanika dla karmiących matek
5,50054,Woda gulardowa
5,50128,Woda melisowa do celów farmaceutycznych
5,50044,Woda morska do kąpieli leczniczych
5,50131,Woda termalna
5,50345,Woda utleniona do celów medycznych
5,50129,Wody mineralne do celów medycznych
5,50079,Wodzian chloralu do celów farmaceutycznych
5,50111,Wosk dentystyczny
5,50084,Wosk do modelowania do celów stomatologicznych
5,50462,Wstępnie wypełnione strzykawki do celów medycznych
5,50343,Wyciągi z chmielu do celów farmaceutycznych
5,50498,Wypełniacze przestrzeni kostnej składające się z żywych tkanek
5,50489,Wypełnienia skóry do wstrzykiwania
5,50109,Wywary do celów farmaceutycznych
5,50336,Zioła do palenia do celów medycznych
5,50170,Zioła lecznicze
5,50157,Żelatyna do celów medycznych
5,50492,Żele do masażu do celów medycznych
5,50457,Żele do stymulacji seksualnej
5,50448,Żywność dla niemowląt
5,50461,Żywność homogenizowana przystosowana do celów medycznych
5,50460,Żywność liofilizowana przystosowana do celów medycznych
6,60436,Altany konstrukcje z metalu
6,60017,Aluminium [glin]
6,60267,Armatura metalowa do przewodów do sprężonego powietrza
6,60457,Balustrady metalowe
6,60397,Barierki bezpieczeństwa na drogach metalowe
6,60095,Barierki ochronne metalowe dla kolei
6,60287,Baryłki [beczki] metalowe
6,60290,Baseny kąpielowe [konstrukcje metalowe]
6,60225,Belki stropowe metalowe
6,60046,Biały metal
6,60119,Blacha (Opakowania blaszane z białej -)
6,60376,Blacha [płyty, arkusze]
6,60052,Blacha stalowa cienka
6,60426,Blokady na koła pojazdów
6,60274,Boazeria metalowa
6,60168,Bochny pudlarskie [metalurgia]
6,60412,Boje cumownicze metalowe
6,60471,Bolce metalowe do butów
6,60255,Bramki wejściowe kołowrotowe
6,60218,Bramy metalowe
6,60018,Brąz
6,60055,Brąz (Nagrobki z -)
6,60056,Brąz (Wyroby artystyczne z -)
6,60044,Bydło (Łańcuchy dla -)
6,60401,Cermetale [spieki metalowo-ceramiczne]
6,60438,Chlewy metalowe
6,60079,Chrom (Cr)
6,60081,Chrom (Rudy -)
6,60462,Ciągnione i polerowane pręty metalowe
6,60419,Cyfry i litery [z metali nieszlachetnych] z wyjątkiem czcionek
6,60373,Cyna
6,60223,Cynk (Zn)
6,60264,Cyrkon (Zr)
6,60332,Dachowe rynny metalowe
6,60456,Dachówki esówki metalowe
6,60213,Dachówki metalowe
6,60350,Dachy (Pokrycia -) metalowe
6,60331,Deflektory kominowe metalowe
6,60272,Doki pływające do cumowania statków metalowe
6,60361,Drabiny metalowe
6,60177,Drabiny ze stopniami metalowymi
6,60227,Drobne wyroby metalowe
6,60184,Druciana (Tkanina -)
6,60019,Drut aluminiowy
6,60041,Drut kolczasty
6,60108,Drut metalowy [z metali nieszlachetnych]
6,60132,Drut ze stali
6,60268,Drut ze stopów metali nieszlachetnych [z wyjątkiem drutu topikowego]
6,60320,Drzwi (Urządzenia do otwierania -) nieelektryczne
6,60100,Drzwi metalowe
6,60478,Drzwi wahadłowe metalowe
6,60452,Dystrybutory woreczków na psie odchody, mocowane, z metalu
6,60014,Dysze, końcówki wylotowe z metalu
6,60278,Dzieła sztuki z metali nieszlachetnych
6,60240,Dzwonki dla zwierząt
6,60241,Dzwony i dzwonki
6,60484,Dźwiękoszczelne budki z metalu, przenośne
6,60224,Dźwigary metalowe
6,60390,Ekrany paleniskowe
6,60428,Ekrany, siatki przeciw owadom metalowe
6,60155,Emblematy do pojazdów metalowe
6,60465,Etykiety metalowe
6,60270,Folia aluminiowa
6,60375,Folia cynowa [staniol]
6,60416,Folie metalowe do zawijania i pakowania
6,60150,Foremki do lodu metalowe
6,60096,Formy
6,60384,Formy odlewnicze metalowe
6,60145,Galenit (Ruda -)
6,60301,Gałki [uchwyty] metalowe
6,60147,German (Ge)
6,60043,Glucyn [beryl]
6,60254,Groby metalowe
6,60085,Gwoździe
6,60086,Gwoździe z szeroką główką [ćwieki]
6,60344,Gzymsy (Formy, odlewy -) metalowe
6,60343,Gzymsy metalowe
6,60067,Hafn [celt]
6,60105,Haki do wieszania kotłów metalowe
6,60202,Haki do wieszania ubrań, metalowe
6,60430,Haki spinaczkowe z metalu [sprzęt wspinaczkowy]
6,60482,Harmonijkowe drzwi z metalu
6,60154,Ind (In)
6,60308,Kabiny kąpielowe metalowe
6,60310,Kabiny stosowane przy malowaniu za pomocą rozpylaczy, metalowe
6,60422,Kabiny telefoniczne metalowe
6,60311,Kable metalowe nieelektryczne
6,60061,Kadm
6,60181,Kajdanki
6,60420,Kanalizacja (Rury rozgałęźne do -) metalowe
6,60300,Kapsle do butelek metalowe
6,60029,Kasetki na pieniądze [metalowe lub niemetalowe]
6,60066,Kasy pancerne
6,60034,Kasy pancerne [metalowe lub niemetalowe]
6,60216,Klamki do drzwi metalowe
6,60102,Klamry [zaciski] metalowe
6,60012,Klamry pasów maszynowych, metalowe
6,60433,Klatki (Metalowe -) dla dzikich zwierząt
6,60062,Kłódki
6,60088,Kobalt surowy [metal]
6,60099,Kolanka do rur metalowe
6,60330,Kolejki linowe naziemne (Wyposażenie metalowe dla nawierzchni -)
6,60087,Kołki do ścian, metalowe
6,60078,Kołki metalowe
6,60470,Kołki metalowe do butów
6,60054,Kołnierze metalowe
6,60414,Kominowe trzony metalowe
6,60413,Kominy metalowe
6,60339,Konstrukcje metalowe
6,60328,Konstrukcje metalowe (szkielety ramowe -) [budownictwo]
6,60316,Konstrukcje nośne szklarni, metalowe
6,60266,Konstrukcje stalowe [budownictwo]
6,60297,Korkowanie (Kapsle do -) metalowe
6,60294,Kostka brukowa metalowa
6,60199,Kosze metalowe
6,60418,Kosze samowyładowcze [niemechaniczne] metalowe
6,60273,Kotwice
6,60045,Kowadła
6,60248,Kowadła [przenośne]
6,60221,Kółka metalowe do kluczy, z metali nieszlachetnych
6,60187,Kółka samonastawne do mebli metalowe
6,60402,Krany, kurki do beczek metalowe
6,60317,Kratownice [kładki] metalowe
6,60256,Kratownice metalowe
6,60152,Kraty metalowe
6,60477,Krucyfiksy z metali nieszlachetnych, inne niż biżuteria
6,60366,Kształtki rurowe rozgałęzieniowe metalowe
6,60265,Kule stalowe
6,60425,Kurniki metalowe
6,60163,Limonit
6,60057,Liny kolejek napowietrznych
6,60341,Liny metalowe
6,60427,Liny stalowe
6,60160,Listwy metalowe
6,60474,Listwy profilowane metalowe dla budownictwa
6,60203,Lodowiska [konstrukcje metalowe]
6,60053,Lut [twardy] (stopy na -)
6,60030,Lut ze srebra
6,60417,Lut ze złota
6,60304,Lutowanie (Drut do -) metalowy
6,60302,Lutowanie [twarde] (pręty do -) metalowe
6,60068,Łańcuchy metalowe
6,60071,Łańcuchy zabezpieczające, metalowe
6,60166,Łóżka (Kółka samonastawne do -) metalowe
6,60116,Łubki [nakładki stykowe] do szyn
6,60351,Łupki, płytki dachowe (Zaczepy do -) metalowe
6,60461,Łuszczone pręty metalowe
6,60169,Magnez (Mg)
6,60174,Mangan (Mn)
6,60023,Maszty [słupy] metalowe
6,60006,Maszty ze stali
6,60291,Materiały konstrukcyjne metalowe
6,60089,Materiały metalowe do budowy szlaków kolejowych
6,60276,Materiały zbrojeniowe dla budownictwa, metalowe
6,60277,Materiały zbrojeniowe do pasów maszynowych metalowe
6,60275,Materiały zbrojeniowe do przewodów rurowych, metalowe
6,60269,Metale nieszlachetne i ich stopy
6,60182,Metale nieszlachetne surowe lub półprzetworzone
6,60185,Metale samozapalne
6,60434,Metale w formie sproszkowanej [metale sproszkowane]
6,60453,Metale w postaci folii lub proszku do drukarek 3D
6,60051,Metalowe bransoletki identyfikacyjne
6,60050,Metalowe butle [pojemniki] do sprężonego gazu lub skroplonego powietrza
6,60358,Metalowe dozowniki na ręczniki, mocowane na stałe
6,60450,Metalowe drzwi pancerne
6,60473,Metalowe drzwi składane
6,60466,Metalowe kanistry
6,60345,Metalowe kątowniki stalowe
6,60469,Metalowe klipsy do zamykania torebek
6,60083,Metalowe klucze
6,60180,Metalowe kołatki do drzwi
6,60195,Metalowe kosze dachowe do użytku w budownictwie
6,60468,Metalowe maszty flagowe
6,60480,Metalowe maszty flagowe do trzymania w rękach
6,60435,Metalowe materiały konstrukcyjne, ogniotrwałe
6,60475,Metalowe obudowy kominkowe
6,60047,Metalowe opancerzenie z płyt
6,60467,Metalowe paliki do roślin lub drzew
6,60445,Metalowe płytki ścienne
6,60336,Metalowe podziałki [przegrody]
6,60479,Metalowe pojemniki do wymiany oleju
6,60449,Metalowe pokrycia dachowe, z wbudowanymi ogniwami fotoelektrycznymi
6,60252,Metalowe pokrycia dachów
6,60476,Metalowe rampy dla pojazdów
6,60075,Metalowe rolki do okien
6,60114,Metalowe rury odpływowe
6,60483,Metalowe ruszty do kominków
6,60448,Metalowe taborety ze schodkiem
6,60451,Metalowe uchwyty do wanny
6,60293,Metalowe urządzenia do parkowania rowerów
6,60455,Metalowe urządzenia zamykające do drzwi
6,60463,Metalowe wieszaki na torby
6,60464,Metalowe wsporniki do mebli
6,60312,Metalowe zaciski do rur
6,60220,Metalowe zasuwy do drzwi
6,60353,Miedź (Drut z -) nieizolowany
6,60110,Miedź (Pierścienie z -)
6,60157,Miedź surowa lub półprzetworzona
6,60279,Mieszanie zaprawy (Kastry do -) metalowe
6,60189,Molibden (Mo)
6,60101,Naciągi pasów, metalowe
6,60165,Nadproża metalowe
6,60386,Nagrobki (Pomniki metalowe -)
6,60387,Nagrobki metalowe
6,60442,Nakrętki metalowe do butelek
6,60364,Nakrętki śrub z metalu
6,60230,Napinacze drutu metalowe [zaciski naprężające]
6,60383,Napinacze taśm metalowych [zaciski naprężające]
6,60249,Naprężanie (Zaciski do -)
6,60423,Narzędzia (skrzynki do -) z metalu [puste]
6,60064,Nasadki na laski metalowe
6,60058,Nasadki na liny [chomątka] metalowe
6,60172,Nasadki pierścieniowe na rękojeści [z metalu]
6,60369,Nawijarki niemechaniczne do węży giętkich metalowe
6,60121,Nieelektryczne dzwonki do drzwi z metalu
6,60443,Nieelektryczne urządzenia do otwierania okien
6,60444,Nieelektryczne urządzenia do zamykania okien
6,60193,Nikiel (Ni)
6,60194,Niob (Nb)
6,60217,Nity metalowe
6,60016,Nowe srebro
6,60196,Numery domów nieświecące, metalowe
6,60305,Obejmy do przenoszenia ładunków, metalowe
6,60288,Obręcze do beczek metalowe
6,60212,Obrotnice [koleje]
6,60337,Obudowy do szybów naftowych metalowe
6,60367,Obudowy grobów metalowe
6,60329,Odrzwia metalowe
6,60036,Ograniczniki drzwiowe metalowe
6,60238,Ograniczniki metalowe
6,60368,Ogrodzenia metalowe
6,60197,Okiennice metalowe
6,60458,Okładziny metalowe [budowlane]
6,60211,Okładziny metalowe [konstrukcyjne i budowlane]
6,60346,Okna metalowe
6,60260,Okna skrzynkowe metalowe
6,60156,Okna żaluzjowe metalowe
6,60394,Okucia do drzwi metalowe
6,60393,Okucia do łóżek metalowe
6,60324,Okucia do trumien metalowe
6,60347,Okucia drzwiowe (ozdobne) metalowe
6,60262,Okucia metalowe
6,60380,Okucia metalowe do mebli
6,60130,Okucia metalowe do okien
6,60106,Okucia okienne (ozdobne), metalowe
6,60140,Okucia stosowane w budownictwie, metalowe
6,60214,Ołów surowy lub półprzetworzony
6,60161,Opiłki metalowe
6,60173,Osłony do rur metalowe
6,60028,Osłony drzew, metalowe
6,60122,Ostrogi
6,60315,Ościeżnice metalowe
6,60271,Pachołki cumownicze metalowe
6,60176,Palety do transportu wewnętrznego metalowe
6,60325,Palety załadowcze metalowe
6,60021,Palniki metalowe
6,60485,Panele akustyczne metalowe
6,60381,Panele konstrukcyjne metalowe
6,60198,Parkany metalowe
6,60143,Pierścienie gwintowane
6,60038,Pierścienie metalowe
6,60226,Platformy prefabrykowane metalowe
6,60159,Platformy wyrzutni rakietowych, metalowe
6,60146,Plomby, uszczelki ołowiane
6,60321,Płytki metalowe do użytku w budownictwie
6,60040,Płytki podłogowe metalowe
6,60446,Płyty chodnikowe metalowe
6,60219,Płyty do drzwi metalowe
6,60020,Płyty kotwiące
6,60447,Płyty metalowe
6,60389,Płyty pamiątkowe metalowe
6,60063,Podkładki regulacyjne [dystansowe]
6,60245,Podkłady kolejowe, metalowe
6,60077,Podkowy (Gwoździe, hufnale do -)
6,60210,Podłogi metalowe
6,60398,Pojemniki [kasety, paki] metalowe
6,60231,Pojemniki do pakowania metalowe
6,60065,Pojemniki do przechowywania kwasów metalowe
6,60112,Pojemniki do sprężonego gazu lub skroplonego powietrza metalowe
6,60094,Pojemniki metalowe [magazynowanie, transport]
6,60338,Pojemniki na paliwo płynne metalowe
6,60340,Pojemniki pływające metalowe
6,60098,Pokrycia dachów, metalowe
6,60201,Pokrycia metalowe ścian [budownictwo]
6,60349,Pokrywy do włazów metalowe
6,60190,Pomniki metalowe
6,60032,Posrebrzane stopy cyny
6,60439,Prefabrykowane konstrukcje metalowe
6,60042,Pręty [słupki] ogrodzeniowe metalowe
6,60459,Pręty stalowe walcowane na gorąco
6,60460,Pręty stalowe wyższej jakości
6,60233,Progi metalowe
6,60348,Prowadnice do drzwi przesuwnych [z metalu]
6,60170,Przenośne struktury metalowe
6,60076,Przewody centralnego ogrzewania, metalowe
6,60415,Przewody metalowe do instalacji wentylacyjnej i klimatyzacyjnej
6,60091,Przewody wodociągowe, metalowe
6,60263,Ptaszarnie [konstrukcje metalowe]
6,60295,Pudełka z metali nieszlachetnych
6,60025,Pułapki na dziką zwierzynę [sidła]
6,60093,Puszki do konserw, metalowe
6,60149,Raki [wyroby żelazne do wspinaczki]
6,60158,Rolety zewnętrzne metalowe
6,60207,Rolki, bloki metalowe [inne niż do maszyn]
6,60362,Ruchome metalowe schody pokładowe dla pasażerów
6,60183,Rudy metali
6,60421,Rurociągi zasilające metalowe
6,60127,Rurowe (Przewody -) metalowe
6,60011,Rury i rurki ze stali
6,60356,Rury ściekowe metalowe
6,60431,Ruszty beleczkowe [w paleniskach otwartych]
6,60022,Rygle do klamek, zasuw, metalowe
6,60104,Rygle do zasuw okiennych
6,60035,Rygle okienne metalowe
6,60124,Schody (Obudowy -) metalowe
6,60472,Sejfy, elektroniczne
6,60239,Silosy metalowe
6,60326,Skrajniki metalowe dla wagonów kolejowych
6,60113,Skrobaczki do obuwia [umieszczone przed drzwiami]
6,60120,Skrzynki na listy metalowe
6,60424,Skrzynki na narzędzia metalowe [puste]
6,60365,Słupy linii elektrycznych metalowe
6,60024,Słupy metalowe
6,60090,Słupy metalowe [elementy konstrukcyjne]
6,60411,Słupy ogłoszeniowe metalowe
6,60222,Słupy telegraficzne, metalowe
6,60151,Smarowniczki
6,60396,Snopy (Wiązadła do -) metalowe
6,60206,Sprężyny [drobnica metalowa]
6,60298,Sprzączki z metali nieszlachetnych
6,60437,Stajnie metalowe
6,60009,Stal (Rolety ze -)
6,60005,Stal lana [staliwo]
6,60001,Stal surowa lub półprzetworzona
6,60307,Statuetki z metali nieszlachetnych
6,60388,Stele nagrobne metalowe
6,60372,Stemple [podpory] metalowe
6,60391,Stojaki do beczek metalowe
6,60027,Stop łożyskowy
6,60355,Stopnie schodów metalowe
6,60002,Stopy stali
6,60209,Sufity, metalowe
6,60235,Sygnalizacja nieświetlna i niemechaniczna [metalowa]
6,60292,Szalunki do betonu metalowe
6,60191,Szczęki imadeł metalowe
6,60360,Szkieletowe rusztowania metalowe
6,60486,Szkielety konstrukcyjne cieplarni z metalu [konstrukcje]
6,60074,Szkielety metalowe [budownictwo]
6,60236,Szklarnie przenośne metalowe
6,60164,Sztabki metali nieszlachetnych
6,60370,Szyldy metalowe
6,60129,Szyny metalowe
6,60188,Ścianki z pali, metalowe [palisady]
6,60192,Ściany (pokrycia -) metalowe [budownictwo]
6,60208,Śledzie do namiotów metalowe
6,60314,Śruby do łączenia przewodów, metalowe
6,60118,Śruby metalowe
6,60400,Tablice rejestracyjne metalowe
6,60200,Tablice sygnalizacyjne nieświecące i niemechaniczne metalowe
6,60399,Tabliczki identyfikacyjne metalowe
6,60440,Tace metalowe
6,60246,Tantal [metal]
6,60131,Taśma stalowa
6,60285,Taśmy do związywania metalowe
6,60253,Tombak
6,60215,Trampoliny metalowe
6,60111,Tubingi (Obudowy -) metalowe
6,60251,Tytan (Ti)
6,60441,Uliczne kanały ściekowe metalowe
6,60432,Urządzenie odstraszające ptaki (Poruszane wiatrem -), metalowe
6,60037,Uszczelki metalowe
6,60259,Wanad (V)
6,60162,Wangi [części schodów] metalowe
6,60280,Wanienki dla ptaków metalowe
6,60179,Werandy metalowe [budownictwo]
6,60148,Wiatrowskazy [kurki dachowe] metalowe
6,60363,Wiązadła metalowe
6,60319,Wiązadła metalowe do celów rolniczych
6,60257,Wolfram (W)
6,60123,Wsporniki metalowe dla budownictwa
6,60313,Zaciski do rur i kabli, metalowe
6,60237,Zamki do pojazdów metalowe
6,60379,Zamki do toreb metalowe
6,60144,Zamki inne niż elektryczne metalowe
6,60125,Zamki obrotowe do okien metalowe
6,60153,Zamki sprężynowe
6,60395,Zamknięcia do pojemników metalowe
6,60048,Zamknięcia do pudełek, metalowe
